count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,all these bitches want a baby i don t want no children
3,0,2,1,1,and bitch you must be lost
3,0,3,0,1,baby i like being on your left side no bitch you can t be there cuz the street on that side and twitter said i ain t real if you do
6,0,1,5,2,bae sounds like such a ghetto word use something else
3,1,2,0,1,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls i ve nailed ive moved on stop being a pussy n do it urself
3,0,3,0,1,bleed out hoe alexa
3,0,3,0,1,boolin in the bando wit a few bitches
3,0,0,3,2,brownies for my brownie i love this movie
3,0,3,0,1,but i need a bad bitch that s hotter than me might be the realist shit partynextdoor ever said that s how i be feelin everyday
3,1,2,0,1,by the way we do punch bitches
3,0,3,0,1,caesar is home so much this bitch looks like lets start with ape shit
3,0,1,2,2,chinese maverick we were communicating comrade u know giving the imperialist yanks the birdie
3,0,3,0,1,dad say hi to my snapchat dad duces bitch
6,0,5,1,1,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunch these hoes
3,0,3,0,1,don t know no ugly bitches don t know no broke niggas
3,0,3,0,1,don t make me make you fall in live with a nigga like meee the birds are my favorite songs by weeknd
3,2,1,0,0,don t worry about the nigga you see worry about the nigga you don t see dat s da nigga fuckin yo bitch
3,0,3,0,1,don t you ever give my pussy away you keep it tight alright
3,0,3,0,1,dropped a stack cause bitch i m on song called dope download the mixtape here
3,0,3,0,1,dumb bitches do dumb things
3,1,2,0,1,eat the pussy like a real nigga hungry
3,1,2,0,1,eff it let s go after the cripple
3,0,2,1,1,everything look better with a bitch next to it
3,0,3,0,1,facto who cares if you a hoe when your ass looks like this
3,0,3,0,1,for every bad bitch there is a nigga tired of fucking her
3,0,3,0,1,foreign chick no lie man that bitch beautiful
3,1,2,0,1,fresh nigga so you kno i need a clean bitch who kno i m working cuz i wanna see my team rich
3,0,3,0,1,fuck i make my own rules suck my dragon balls bitch call me goku
3,0,0,3,2,generate ascii boxes with nodejs all i see is the ability to bring flappy bird in node via ascii tubes and bird
3,0,3,0,1,get me that shit bitch you is fine bear
3,1,2,0,1,get your ass back to detroit ya fuckin wigger
3,0,3,0,1,girls that i dated its okay i ain t mad yo unless you stabbed me in the heart no love hoe
3,0,3,0,1,how do you know my twitter password bitch please
3,0,3,0,1,have you seen my shows have you seen my hoes if i wasn t hot would they be so thick
3,0,3,0,1,he a bitch for hitting that hoe
3,1,2,0,1,he married to a white woman lucky sum bitch uncle ruckus
3,0,2,1,1,he wanna be my nigga but i m just trinna be his savings account omg imma funny ass bitch man but that s real shit
3,0,3,0,1,her great grandmas a hoe her grandmas a hoe her moms and a hoe and she s a hoe it s a long line of hoes grandpa carl everyone
3,3,0,0,0,hey go look at that video of the man that found the kidnapped girls in ohio what a nigger shitmybosssays
3,0,3,0,1,hey pussy you still there
6,0,2,4,2,how about we draft all those gung ho folks and send them to afghanistan or other war zones so they can show their
3,0,3,0,1,how hotter than is it a bitch
3,0,3,0,1,how u talking to hoes bout bro n em why you talking to hoes bout bro n em
3,0,3,0,1,how you doing crazy bitch is hilarious
3,1,2,0,1,i know my shoes dirty as fuck whatever bitch you don t have to call like negro one of the first things they look at is shoes dog
3,0,0,3,2,i am a thrill billy with a hillbilly heart hahahahaha jesus murphy
3,0,3,0,1,i call him my bitch
3,0,3,0,1,i can t handle no liquor but these bitches can t handle meeedd chief sosa
3,0,3,0,1,i don t chase after dudes i chase after bitches edgar bautista
3,0,2,1,1,i don t love these hoes baby it s me and you forever
3,0,3,0,1,i dont even need a picture of tamar that bitch is beat in every picture
3,0,3,0,1,i dont have hoes
3,0,1,2,2,i found a new way to chug you have to open your mouth alot shitallysays
3,0,3,0,1,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
3,0,3,0,1,i got a bitch set it off like jada picket queen latifah you riding round with your nieces bitch you titi
3,0,3,0,1,i got a sister she told me stop calling women bitches
3,0,3,0,1,i guess this is the night bitches die stewie is that nigga
3,0,3,0,1,i had a bitch that had a bitch had the bitch eating halibut freshrhymes jerksquad slowstir
3,0,3,0,1,i have this lady love she s married but i still wanna bang her she won t have sex with me what a bitch a troubadour probably
3,0,3,0,1,i heard you was looking for candy man bitch
3,0,3,0,1,i hope you don t get mad ladies i only call you bitches bitches bc i don t know your names individually katt williams
3,0,3,0,1,i just got a number i m a bitch boy
3,0,3,0,1,i know that shit eatin grin you either just fucked the girl of your dreams or you sold a car we know you re a faggot what d you sell
3,0,3,0,1,i only be with older men cause they re more mature that supposed to fool us bitch
6,0,6,0,1,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand
3,0,3,0,1,i said i don t like it it tastes like wolf pussy what how do you even know what that tastes like
3,0,3,0,1,i taught myself how to eat pussy and cut my own hair i taught myself how to eat pussy hair name the movie
3,0,3,0,1,i used to dress up like a cop too oh really yeah right after mad pussy really yes i ll never forget
3,0,3,0,1,i went to jail for a flock came home wit a strike you went to jail as a bitch came home as a dike
3,0,3,0,1,i will fuck u where u stand u dizzy bitch two unique separate phrases i overheard a relative saying when i was younger
3,0,3,0,1,i woke up like thi bitch go back to bed
3,0,3,0,1,i would rather you call me bitch than sir my manager
3,0,3,0,1,i ll beat on that pussy so hard
3,0,1,2,2,i ll slit your throat neck
3,1,2,0,1,i m a funky ass honkey s shout out to tonight before cabaret jt tour
3,1,2,0,1,i m comparing kfc to the pussy
3,0,3,0,1,i m downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot
3,0,3,0,1,i m feelin like malcolm in the middle these bitches surround me they can t miss em
3,0,3,0,1,i m gonna piss on your dimple stop wasting prayers on trash teams lol
3,0,3,0,1,i m probably your main bitch chocolate dipped cinnamon apple
3,0,3,0,1,i m sick of his shit man sit his bitch ass i m fed up bro geno threw yet another pick smh
3,1,2,0,1,i m sorry i fucked yo bitch but she really dig a nigga
3,0,3,0,1,ibs irritable bitch syndrome
3,0,3,0,1,if you love her then hide yo bitch so you ll keep shorty
3,0,3,0,1,if you talk back to me you ain t getting no pussy me
3,1,2,0,1,if you re a bad bitch put your hands up high every girl in the room starts waving there hands around
3,1,2,0,1,imma tie that bitch up in the basement and donkey fuck her ass for two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct
3,0,3,0,1,in my mind gotta be the dumb hoe anthem
3,1,0,2,2,is that an albino mexican no dad he s asian
3,0,3,0,1,it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry thankyoupaulforconfirminglarry
3,1,2,0,1,it s allegations were u in the bedroom did u see it words of a naive blind bitch we know ur husband cheated on u ramona is dumb
3,0,3,0,1,it s never too late to tag a bitch
3,0,2,1,1,it s the dykes hunter dyke with a dyke
3,1,2,0,1,julia roberts you re a ho nottinghill
3,0,0,3,2,just follow the yellow brick twitter
3,0,3,0,1,lmfaoooooooooooooooooo if your pussy is good but my mama don t like you guess who gotta go my mama
3,0,1,2,2,lol cripple wendy davis scientists create remote controlled chick to study shy penguins
3,0,2,1,1,let s do nips ahoy and spank me maybe
3,2,1,0,0,let s kill cracker babies wtf did i just hear wow
3,1,2,0,1,like correct me if i m wrong but doesn t pimpin involve smackin bitches for money
3,0,3,0,1,lmao pound cake look like pussy
3,0,3,0,1,lmao the d rose adidas are lighter than my phone shit is retarded
3,0,1,2,2,mam ren e doet in haar rol net of ze ongesteld is wat is ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
3,0,3,0,1,maybe she wants to be more than your friend or maybe she s a stupid bitch you never know until you make her cum
3,0,1,2,2,mine plays dmx and kirk franklin smh well my neighbors are ghetto they get up at like am and beat their kids
3,2,1,0,0,my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife
3,1,2,0,1,my momma told me to tell you to mind yoooo damn motha fuckin business you not knowin what it is bitch
3,0,2,1,1,my nips are freeeeezing and that s not okay because they re slicing through my bra
3,0,3,0,1,my twitter was hacked i m too pussy to admit that i said it and now i want to act like i never said it
3,0,3,0,1,nah girl i ain t gon be able to make it it s been tight since russ loss his job you in the back like damn bitch really
3,2,1,0,0,nah its you yo i thought some photoshopped my face on that faggot smmfh i hate yall
3,0,3,0,1,new flame the song of the yr lol that bitch super run like
3,0,3,0,1,niggas always yelling fuck bitches get money meanwhile they re broke and still want the bitches
3,0,3,0,1,niggas be pressed for pussy eeeeeen nothin
3,0,3,0,1,no bitches nan
3,0,3,0,1,no boats and hoes please thanks mom
3,0,0,3,2,ovo kendrick lamar still trash
3,0,3,0,1,on top of that she just a pregnant ass sorry hoe aint never got no money even her water broke riptallt
3,0,1,2,2,only a couple of red sox have gotten past first base i m dying laughing maybe the yanks need to teach them some game
3,3,0,0,0,our people now is the time for the aryan race stand up and say no more before the mongerls turn the world into a ghetto slum
3,0,3,0,1,pistol whip my dickau shoot yo bitch club up sometimes freestyles be freestyles and i m okay with that
3,0,3,0,1,it for me please and thanks did a pierced pussy just come across my timeline
3,0,3,0,1,remy machiavelli send shots to ya belly my bitch
3,1,2,0,1,roberto you are one nasty hoe
3,0,3,0,1,sorry jb fan really justin come back that is the top comment on a justin timberlake video with million views son of a fucking bitch
3,0,2,1,1,searching the incredible story of white man s quest to find the ingredients necessary to make caribbean jerked chicken in redneck land
3,0,3,0,1,selling my soul for material wishes fast cars and bitches tupac smile remix
3,1,2,0,1,shake that bear aka two rednecks having sex on a dead bear
3,0,3,0,1,shall i compare thee to a summer s day no a summer s day is not a bitch
3,0,3,0,1,she gotta shape up her pussy lips tho whole wheat organic pussy
3,0,3,0,1,she said wigga man you rich take the du rag off
3,0,3,0,1,she was a bitch anyway
3,1,2,0,1,she s from florida so you ve got to do the sniff test in those swamp pussies
3,0,2,1,1,slow the fuck down bitch i know where you live classy young lady
3,0,3,0,1,so he s a good football player but he still acts like a nig
3,1,2,0,1,stop being a pussy son and shove that needle into your own heart afterearth
3,0,3,0,1,stop looking us and go eat some pussy you yuppie fucks
3,0,3,0,1,takin it straight to dirt why finger the pussy when i know i can put my dick in it
3,0,3,0,1,that ain t bro moves that s hoe moves
6,1,3,2,1,that girl is plain looking borderline ugly chunky hey at least she s got a nice smile a great personality
3,0,0,3,2,the devil grows inside the hearts of the selfish and wicked white brown yellow and black color is not restricted
3,0,0,3,2,the water isn t yellow i m a healthy student
3,0,3,0,1,these hoes ain t loyal
3,0,3,0,1,these hoes keep callin but i ain t pickin up
3,2,1,0,0,these sour apple bitter bitches i m not fuckin wit em
4,0,4,0,1,they faggots orioles petty as fuck got swept up outta this bitch
3,1,2,0,1,they have some ghetto ass bands gets snuck
3,0,0,3,2,they have to that division is trash saints gon win the nfc south watch
3,0,3,0,1,this is for all the fans that waited the bitch niggas that hated old hoes we dated look mama we
3,0,3,0,1,this is for my ghetto motherfuckers missy elliott
3,0,0,3,2,this recipe calls for a leftover brownie what the hell is a leftover brownie that s just a brownie you haven t eaten yet
3,1,2,0,1,those ratchet broads don t represent me but your white ass can t talk trash about them cause you on racist shit black
3,0,3,0,1,trust noneeee bitch i don t
3,0,3,0,1,twitter is twitter bitch twitter is life
3,0,0,3,2,two roads diverged in a yellow wood and i chose the one to j tunheimr robert frost giant
3,1,2,0,1,u got my k bitch nigga al haymon to antonio tarver
3,0,2,1,1,uh uh what do we have your empty heart my empty bottle a yellow cab that you would like to catch cuz yo latest ex made u mad
3,0,3,0,1,used to have a girlfriend now all i got is hoes i was lookin for a good girl but she was fuckin on the low
3,0,3,0,1,virgin pussy regular pussy oomf pussy
3,0,3,0,1,whaaaaaat lmaooo that s why i luv u fat bitches cuz y all got some big ole titties and phat booties
3,0,3,0,1,walked in that bitch like nigga we made it
3,3,0,0,0,we hate niggers we hate faggots and we hate spics kkk rally
3,2,1,0,0,we re out here and we re queer hut we like it in our butt
3,0,3,0,1,well bitch biology said
3,0,3,0,1,what i do gotta report you as spam ladies if your head game better than your pussy
3,0,3,0,1,when im done with a hoe i pass her to the squad g
3,2,1,0,0,who the fuck you callin jiggaboo nigga
3,3,0,0,0,why people think gay marriage is okay is beyond me sorry i don t want my future son seeing fags walking down the street holding hands an
4,1,3,0,1,why u being such a little bitch chris you ain t six bitch allisons mom
3,0,3,0,1,why would i want to play with some pussy dead snl
3,0,3,0,1,why would you wanna be the green ranger he s evil duh bitch
3,0,3,0,1,why would you want pussy on your side burns thats a good question hahahahaha
3,0,3,0,1,will shank a bitch for ceviche
3,0,2,1,1,work gets me through those rough days hahaha hoes
6,0,6,0,1,wow you are a bitch yes that s already been established anything else you have to say
3,0,3,0,1,y all forget he has his brand new baby girl at home bitch the cookies are burning
3,0,0,3,2,yah has said in his word that the mtzra ym egyptians are his people and ysrah al is his inheritance and the kushite ethiopians
3,0,0,3,2,yaoooooooo mawnin yardies
3,0,3,0,1,yo bitch on the horn tryna shoot a porn that s t shirt worthy tony
